Source_Directory,seed_id,email,title,sentiment_score,content,link
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"I guess the next steps here would be to:

A) Formally reject/accept PDEP-10.
    
I will open a PR to change the status of PDEP-10 to rejected, and we should vote on that. If that vote fails, I guess we'll just have to go with accepting pyarrow as a dependency.

B) Specifically open a PDEP about untangling the string dtypes

What we should cover in this PDEP are to

1. Fix the naming scheme on e.g. ``pyarrow_numpy``
2. Propose a way to be able to infer string columns as a string dtype instead of object
    -  This is where Joris's proposed temporary fallback of the ``python_numpy`` (to be renamed following 1) string dtype comes in
4. Deprecate string methods/operations on object dtype
5. We should also cover in this PDEP what to do for both cases where either nullable dtypes (pd.NA) becomes default or not.
     -  I think we should cover how to deprecate/remove the ``python_numpy`` string dtype, and potentially the ``pyarrow_numpy`` dtype here
     - The numpy based ``StringArray`` (with ``pd.NA`` as its missing value) is also a candidate for removal here

7.  Figure out whether or not to integrate numpy's StringDType


C) Push nullable dtypes to be default in some future version of pandas. This might be a topic fit for PDEP-13.

Did I summarize the conversation here accurately?",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2092961630
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"Assuming that the fallback option could be removed once PyArrow becomes a required dependency if using the proposed new string dtype or could be removed once the minimum required version of Numpy is 2.0 if we used the new NumPy string dtype for a default pandas native dtype.

In general what do people expect these timefames to be. If we introduce a temporary transitional dtype that somehow remains the default for a longer term.

Also, once we have agreed on moving forward with the pandas nullable types as the defaults, do we expect the pandas current type system to remain for backwards compatibility? Do we then deprecate the pyarrow_numpy string dtype, keep it, or replace with the new Numpy native String dtype.",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2092608825
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"> Myself and @lithomas1 are currently working on finishing a pandas string DType using the new numpy 2.0 variable length string dtype, hopefully in time for pandas 3.0. This would have to be gated behind numpy runtime version check, but also a possible option for users who have numpy 2.0 installed.

The new string dtype (PyArrow backed with NumPy schematics) that is being proposed for 3.0 (https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2080683080) was originally incorporated into pandas when it was assumed that PyArrow was going to become a required dependency. The logic for this was it was felt that the consequences of having it use the pandas missing value indicator and returning other pandas nullable types had not been discussed properly in the PDEP (https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2090822129)

The idea of a fallback, so that PyArrow was not needed to be a required dependency, had some pushback in the original PDEP discussion, due to both behavioral differences and performance concerns. ""Offering it to users is doing them a disservice."" was one comment and ""Personally, I don't see a point for the string[python] implementation anymore. Non expert users end up with this dtype more often than not and wonder why it's slow."" was another.

This issue was originally open with the title ""DISC: Don't require PyArrow in pandas 3.0, require NumPy 2.0+, use NumPy's StringDType"". Having NumPy 2.0 as a required dependency was dismissed but at the time the fallback option was not on the table, so this option was rejected.

Time has moved on and we are now again proposing a fallback option.

As @jorisvandenbossche mentions, we need an agreement on the long term plan for pd.NA for all data types so that the default pandas types are the pandas nullable types.

There are some comments here and elsewhere regarding the confusion of mixing the NumPy and PyArrow semantics. (The term PyArrow is to some extent interchangeable with pandas nullable types and NumPy is to some extent interchangable with pandas current type system). If we cannot get away from having a fallback option then a native string type for pandas using the current type system (NumPy Semantics) could maybe be best achieved using the new Numpy string dtype.

Finally, https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2080683080, does not address the other dtype improvements that we planned to deliver. So personally, I disagree that the proposal honors the gist of the PDEP.
",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2092508983
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"> We are not ready to make a string dtype + NA the default, but IMO we are perfectly ready to just make a string dtype the default (without missing value change).

This seems reasonable on the proviso that the fallback https://github.com/pandas-dev/pandas/pull/58451 behaves *exactly* the same (and this PR is not yet ready, in your own words ""There are a bunch more of such changes needed ... to properly handle the case without pyarrow installed."", otherwise we don't address @jbrockmendel original concerns about different behaviors.

We should also probably remove the pyarrow_numpy naming, which I know you were uncomfortable with. This very naming suggests some sort of Frankenstein dtype. as @WillAyd states in https://github.com/pandas-dev/pandas/issues/54792#issuecomment-1948407232 the additional dtype could create more user confusion. So for the user they should probably only see ""String"" and we keep the pyarrow implementation a hidden detail.

I guess this would make the current breaking change, to a pandas native string dtype and a future breaking change to using pd.NA (either in conjunction or separate from returning pandas nullable types from operations such as str.len) more palatable.

Either way, I really think a PDEP was needed and it maybe not to late to do this? There are significant design decisions that have to date only been discussed between a small group and the more eyes the more likely a better (or the best) solution will be delivered.",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2091387846
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"> where `pyarrow_numpy` and `python_numpy` are temporary ""compatibility"" dtypes, just so that users can upgrade to 3.0, without requiring code changes specifically for strings.

Yes (users might still have to do some code changes just because it is no longer object dtype but a string dtype, but users shouldn't need to make code changes related to missing values because of the new string dtype)

> If the plan long term is to move to `pd.NA`, we would then deprecate these `pyarrow_numpy` and `python_numpy` dtypes for 4.0?

If we get agreement on that long term plan for pd.NA, then yes (but the same applies to _all_ our default dtypes right now that use NaN/NaT as missing value sentinel, also all those other dtypes will need a transition, so this is not specific to those new string dtypes)

> This is why I think that maybe we are not yet ready. We make a breaking change that is considered temporary.

The ""breaking"" aspect (the fact that it will be a `""string""` dtype and no longer object dtype) is not a temporary change, though. The aspect about NaN might be temporary, but that is exactly done to make this part _non_-breaking at this moment (current columns with string values as object dtype also use NaN as missing value sentinel)

We are not ready to make a string dtype + NA the default, but IMO we are perfectly ready to just make a string dtype the default (without missing value change).",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2091308977
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"> > So this new string dtype (with NumPy semantics) is now the long term solution for pyarrow backed arrays in pandas?
> 
> No, it is the _current, potentially temporary_ solution for pyarrow-backed arrays _which are enabled by default_ (so right now this is only the pyarrow-backed string dtype). And the ""potentially temporary"" part is dependent on a separate discussion about how to move forward to nullable dtypes in general (not specific to strings).

Thanks for clarifying.
 
This is why I think that maybe we are not yet ready. We make a breaking change that is considered temporary. I'm not really in favor of this but could have lived with it as a transition if we were making PyArrow a required dependency in 3.0. (IIRC it was already introduced without a PDEP and without cc the core team on the discussions until after the work had been done and some parts already merged).

I can also see that without PyArrow as a required dependency, continuing with this new string data type gives some significant performance improvements that are equivalent to those that were initially used to partially justify having PyArrow as a required dependency.

I'm not sure if others would agree, whether a retrospective PDEP for this dtype change would be beneficial so that the change has more eyes on it. Without a PDEP, and without having PyArrow as a required dependency, maybe the new string type could remain behind the future flag for now?
",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2091205282
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"> To be clear this is _not_ about ""string semantics"". The string semantics for the different variants of our StringDtype are all the same. It is about the missing value sentinel, which is not string specific. And I will argue that _long term_ we want to have the same missing value semantics regardless of whether a dtype is backed by numpy or pyarrow. But again that is for a separate discussion (beyond 3.0). It is unfortunate that we haven't resolved the missing values discussion before doing the string dtype, causing those additional dtypes and not-completely-orthogonal discussions that are hard to separate, but that is the reality we have to live with.

Ah ok.

So the plan is still to move towards a StringDtype backed by pd.NA if I'm understanding you correctly?

Is part of the hesitation to go directly to a StringDtype with pd.NA as the missing value because we still support doing string operations (e.g. using the ``.str`` accessor) on object columns?


If I'm following correctly, right now we have the in terms of string arrays/dtypes,

Existing

StringArray (uses object dtype - essentially ""python"" backed,uses pd.NA, returns nullable boolean/integer arrays in some operations)
``pyarrow_numpy`` StringArray (pyarrow backed, uses np.nan and returns numpy boolean/integer arrays in some operations)

Proposed

``python_numpy`` StringArray (uses object dtype - essentially ""python"" backed, uses np.nan and returns numpy boolean/integers arrays in some operations)

where ``pyarrow_numpy`` and ``python_numpy`` are temporary ""compatibility"" dtypes, just so that users can upgrade to 3.0, without requiring code changes specifically for strings.

If the plan long term is to move to ``pd.NA``, we would then deprecate these ``pyarrow_numpy`` and ``python_numpy`` dtypes for 4.0?",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2091184204
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"> So this new string dtype (with NumPy semantics) is now the long term solution for pyarrow backed arrays in pandas?

No, it is the _current, potentially temporary_ solution for pyarrow-backed arrays _which are enabled by default_ (so right now this is only the pyarrow-backed string dtype). And the ""potentially temporary"" part is dependent on a separate discussion about how to move forward to nullable dtypes in general (not specific to strings).

> I would personally prefer that the numpy string semantics be (eventually) left to the numpy StringDType and that Arrow strings should have Arrow semantics.

To be clear this is _not_ about ""string semantics"". The string semantics for the different variants of our StringDtype are all the same. It is about the missing value sentinel, which is not string specific. And I will argue that _long term_ we want to have the same missing value semantics regardless of whether a dtype is backed by numpy or pyarrow. But again that is for a separate discussion (beyond 3.0). It is unfortunate that we haven't resolved the missing values discussion before doing the string dtype, causing those additional dtypes and not-completely-orthogonal discussions that are hard to separate, but that is the reality we have to live with.",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2091160045
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,I would personally prefer that the numpy string semantics be (eventually) left to the numpy StringDType and that Arrow strings should have Arrow semantics.,https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2091131547
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,So this new string dtype (with NumPy semantics) is now the long term solution for pyarrow backed arrays in pandas?,https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2091108403
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"The current StringDtype enabled by `pd.options.future.infer_string = True` _follows_ the ""pandas string API"" if you understand this as all the string-specific functionality (mainly the `.str` accessor) we have and document: https://pandas.pydata.org/docs/dev/user_guide/text.html",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2091093004
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"Well, where on the roadmap do we transition to the _pandas string API_ or is this new string dtype considered a long term solution. Also, why do we need a fallback #58451? I assume this is only needed if PyArrow is not a required dependency and if that is the case PDEP-10 is voided, including the change in string dtype, as we cannot deliver the other dtype improvements either?",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2091068435
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"> maybe we are not yet ready to change the default string dtype

Can you explain why you think this is the case?",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2091053605
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"> and the PDEP text itself also just says to use ""string[pyarrow]"" / ""the more efficient pyarrow string type"" that has been available since 1.2

That was my understanding also that we would use the dtype that had be tried and tested, had been available to users for a while and that conformed to what i like to call _the pandas string API_ (distinguishing the python backed and pyarrow backed extension arrays from the default object dtype) which included the pandas missing value indicator and returned pandas nullable dtypes where possible.

> without mentioning anything about the consequences of this choice

yes, I can see that this omission is maybe another reason why we may need to revise (re-vote on) PDEP-10 if people think they would have voted differently with this being more explicitly outlined.

> For lack of specifying this, preserving the default null semantics seems the better default position to me.

Maintaining the status quo is probably a good position when there isn't consensus how to proceed. However, if we are not requiring PyArrow for 3.0 then maybe we are not yet ready to change the default string dtype.

It is also better support for other dtypes that requiring PyArrow would have given. I think that PDEP-13 maybe expects PyArrow to be required?
",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2091046531
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"> yet there IMHO has been a total deviation from the agreed PDEP with the implementation of a new string dtype with NumPy semantics (#54792).

It is unfortunate that this wasn't properly discussed at the time of the actual PDEP (I don't remember any discussion about it (but I can certainly be misremembering, didn't check), and the PDEP text itself also just says to use ""string[pyarrow]"" / ""the more efficient pyarrow string type"" that has been available since 1.2, without mentioning anything about the consequences of this choice). 

I understand that others might find this a stretch, but given our complete lack of even mentioning null semantics at the time, personally I am interpreting the PDEP as using ""a string dtype backed by pyarrow"". Otherwise this means a silent and implicit change of the default null semantics for our users, while _that_ is a change that would definitely warrant its own PDEP (and which is coming). For lack of specifying this, _preserving_ the default null semantics seems the better default position to me.

I think the discussion in https://github.com/pandas-dev/pandas/issues/54792 already gives some context around why we think it is important to preserve the default dtypes and null semantics for now (and specifically in https://github.com/pandas-dev/pandas/issues/54792#issuecomment-1948520994, where I try to explain that this is meant to make the change _less_ confusing for users)


",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2090822129
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"> Ah sorry - I should have been more clear that I am -0.5 on yet another string type. I really think our string type system is starting to get confusing...

I agree. 

There seemed to be hesitation/concern in deviating (revoking parts of) from the agreed PDEP when it came to revoking the warning (https://github.com/pandas-dev/pandas/issues/57424#issuecomment-1955174398) and yet there IMHO has been a total deviation from the agreed PDEP with the implementation of a new string dtype with NumPy semantics (#54792).

I think this change was worthy of a PDEP in itself. Surely, the use of PyArrow and our Extension dtypes was to improve on (deviate away from) NumPy NaN semantics to a more consistent missing value indicator. I fail to see how this new string dtype (and the new fallback) is a long term benefit or aligns with one the original goals of PDEP-10 which was claimed to reduce the maintenance burden.
",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2090231617
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"> Ah sorry - I should have been more clear that I am -0.5 on yet another string type. I really think our string type system is starting to get confusing...

To be clear, this will probably be the eventual replacement for the object dtyped based numpy string array, since the new numpy string ufuncs should match the semantics for the Python string methods.

So, we'll still end up with 2 string dtypes (eventually).

As long as numpy is a hard dependency, we will probably want some sort of native numpy string dtype (since it wouldn't be ideal to copy numpy strings supplied by an user to object dtype or an Arrow dtype). 
",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2084044839
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,Ah sorry - I should have been more clear that I am -0.5 on yet another string type. I really think our string type system is starting to get confusing...,https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2081658844
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"> I'm pretty lukewarm on a fallback that uses Python strings; that is functionally a huge step back from Arrow strings 

Lukewarm is warm enough for me if that allows us to move forward ;) 
(although to be honest I might not get the exact subtlety as a non-native speaker about how to interpret it)

To note, _compared to 2.0_ there is no step back though: for the many users having pyarrow, pandas 3.0 will be a big step forward for string handling, for users without pyarrow it still is a nice step forward in having a proper and strict, dedicated string dtype (I know you are comparing it to the case of requiring Arrow, but I think the comparison from where users are right now is more important)



> Myself and @lithomas1 are currently working on finishing a pandas string DType using the new numpy 2.0 variable length string dtype, hopefully in time for pandas 3.0

That will be interesting to see! As I mentioned above, I am very interested in further exploring alternatives on the longer term, and we certainly should consider the numpy string dtype there as well. But for the purpose of this decision right now for 3.0, IMO we can't take it that much into account (I personally think it is not that likely it will be fully ready for 3.0, but even if ready on time then we cannot use it as the sole alternative given its numpy version requirement, so if we want to make pyarrow only a soft dependency for the string dtype, we still need the numpy object-dtype based alternative anyway short term).
(BTW it might be useful to open a separate issue to discuss if and how we want to integrate with the numpy string dtype, where we can go into more details of that approach and the current state of it)",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2081658440
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,I'm pretty lukewarm on a fallback that uses Python strings; that is functionally a _huge_ step back from Arrow strings (and assumedly NumPy 2.0).,https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2081179140
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"Based on the above discussion (several people seem to be OK with a fallback if pyarrow is not installed), and given that we need to make some (at least short term) decision on this to be able to move forward with the 3.0 release, I would like to make the following concrete proposal:

1. For pandas 3.0, we enable a ""string"" dtype by default, which will use pyarrow if installed, and otherwise falls back to an in-house functionally-equivalent (but slower) version
2. For our own version, I think the most realistic option short term is to adapt the existing numpy object-based StringArray to make it functionally equivalent (i.e. use NaN missing value semantics). 
3. We update installation guidelines to clearly encourage users to install pyarrow as the default user experience.

For 1), setting the `pd.options.future.infer_strings` option already gives you the future pyarrow-based string dtype. We can expand that to also work when pyarrow is not installed (and after that, we should start enabling this by default on main).

For 2), I opened PR https://github.com/pandas-dev/pandas/pull/58451 that implements this fallback (a new `StringDtype(storage=""python_numpy"")` option with the corresponding `StringArrayNumpySemantics` array). The required code changes are relatively little (although more test changes will be needed) because it mostly uses the existing StringArray. I think we could still backport this to 2.2.x, so it could get some more user feedback. 
Longer term, we can still investigate some of the other alternatives mentioned here to improve this fallback (eg use nanoarrow, numpy 2, ...), without further delaying 3.0.

For 3), Marco mentioned above we could use `pip install pandas[pyarrow]` by default in our installation instructions, to ensure most users will get the performance benefit of pyarrow, but can still install and use pandas without it if they want. 
For conda, we could even add pyarrow as a default dependency, and create a `pandas-core` package without it (similarly as other projects like dask and geopandas (and also pyarrow itself) provide a minimal installation).

Generally, I think this honors the gist of the PDEP (start using pyarrow for default functionality) and will give users a long awaited proper string dtype for 3.0, while listening to the feedback by not (or at least delaying) making pyarrow a _hard_ dependency.

Thoughts? Feel free to discuss the details in the comments below, but could people also give a thumbs-up on this comment if they generally are onboard with such an approach for getting an idea of the room?


",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2080683080
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"> > String PyArrow type as default and string object as fallback seems like a reasonable trade off to me.
> 
> If I'm understanding right, then behavior can change based on whether pyarrow is installed even though the code does nothing to invoke pyarrow. E.g.
> 
> ```
> ser = pd.Series([""1"", None, ""2""])
> print(ser.iloc[1] == ser.iloc[1])
> ```
> 
> gives False with pyarrow installed, True when not. That seems quite undesirable.

To clarify, the proposal is to use a variant of the existing object-dtype based StringArray that uses the same missing value semantics as the pyarrow-based one. So the above will give the same result regardless of pyarrow being installed or not.

Just like https://github.com/pandas-dev/pandas/pull/54533 added a variant of the pyarrow-based StringArray to have NaN nullable semantics (see https://github.com/pandas-dev/pandas/issues/54792 for the more general context), we need to do the same for the object-dtype based StringArray. I put up a PR that does this to better illustrate this option: https://github.com/pandas-dev/pandas/pull/58451",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2080682555
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,I think irv might have meant the number of downloads? I think we have around 200 million downloads instead of 200k?,https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2025939941
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"> I'm most bothered by :
> 
> * the environmental impact of pandas' 200k PyPI monthly downloads (!) more-than-doubling in size

Did yo mean ""polars"" instead of ""pandas"" here?
",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-2025723008
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"> If we want a simple alternative to keep pyarrow optional, I don't think we need to use numpy's new string dtype, though. We already have a object-dtype based StringDtype that can be the fallback when pyarrow is not installed. User still get the benefit of a new default, proper string dtype in 3.0 in all cases, but if they also want the performance improvements of the new string dtype, they need to have pyarrow installed. Then it's up to users to make that trade-off (and we can find ways to strongly encourage users to use pyarrow).

This seems to be the best option out of a set of bad options if we don't require arrow",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-1944311438
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"> gives False with pyarrow installed, True when not. That seems quite undesirable.

Yah, this came up in the PDEP-10 discussion.  Different default behavior depending on whether pyarrow is installed is a maintenance nightmare.",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-1932995489
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"> String PyArrow type as default and string object as fallback seems like a reasonable trade off to me.

If I'm understanding right, then behavior can change based on whether pyarrow is installed even though the code does nothing to invoke pyarrow. E.g.

```
ser = pd.Series([""1"", None, ""2""])
print(ser.iloc[1] == ser.iloc[1])
```

gives False with pyarrow installed, True when not. That seems quite undesirable.",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-1932989466
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"As a reminder, during the discussion on PDEP-10, I wrote the following at https://github.com/pandas-dev/pandas/pull/52711#issuecomment-1620923231  :
> MHO, it's better that we get some feedback, rather than none. The wording as proposed doesn't commit us to saying we will not require pyarrow if we get negative feedback - it just says that we will get the feedback, which gives us the possibility of delaying the requirement based on that feedback.

I'd split the current feedback into 2 broad areas:
1. People who don't want to see pyarrow required.
2. People who don't like the deprecation message (or specifics about it, like having it start with `\n`)

I also think that one of the original reasons for this requirement was to reduce the development burden on the pandas team by having only one supported string type.  It now seems that we may not be able to avoid that.

Given the nature of how this discussion has evolved, I personally would vote to not require `pyarrow` and we have to live with a strategy of ""use pyarrow if available for strings, and use 'something else' if pyarrow is not available.""  It's not clear to me what the 'something else' should be (Numpy 2.0, current `StringDtype`, current object implementation, `nanoarrow`, etc.) but I think the decision to delay the pyarrow requirement can be made independent of whatever fallback mechanism we choose.

And if we do decide to delay requiring `pyarrow`, we can create a 2.3 without the deprecation warning.  One advantage of reversing our decision is that it shows we do listen to the community.
",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-1930266737
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"Indeed, the memory layout is different, and zero-copy conversion won't be possible (for the new Arrow string_view type, a partial zero-copy conversion might be possible for the numpy -> arrow direction, but also not for arrow -> numpy).

> Short term, could/should we update the docs and warning messages to say we will infer a performant string dtype without specifically saying ""pyarrow""? 

At that point, I don't think it would make sense to have a warning (i.e. then we should just remove the warning). Because AFAIK the warning wasn't really introduced to warn about the behaviour change of having a string dtype, but specifically for the change in required dependencies.",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-1928048215
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"@jbrockmendel the NEP is really well laid out and goes over the memory footprint as well as comparison to PyArrow:

https://numpy.org/neps/nep-0055-string_dtype.html#memory-layout-examples

Unfortunately looks to be a different layout so I think there would have to be a copy. @ngoldbaum may have more insights though",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-1928029395
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"I'd like to better-understand how the numpy string will differ from a pyarrow string.  In particular, will converting between them be zero-copy?

Short term, could/should we update the docs and warning messages to say we will infer _a_ performant string dtype without specifically saying ""pyarrow""?  If a lighter-weight drop-in does become available, this might make it easier to swap them out.
",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-1928005789
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"> I don't think any of the arguments raised in this discussion are a surprise and I still vote to stick with the PDEP. I think if that got abandoned but we still wanted Arrow strings without pyarrow then the extension array I showcased above _may_ be a reasonable fallback and _may_ even be easier to integrate than a ""string[object]"" fallback because at the raw storage level it fits the same mold as a pyarrow string array

Thanks @WillAyd for elaborating.

I think if the PDEP was revised to include something like this (not requiring pyarrow but if not installed defaulting to pyarrow memory backed array on array construction but limited functionality and advising users to install pyarrow) I would perhaps vote differently now.

So agree that, at this point in time, these alternatives perhaps only need discussion if enough people are strongly against requiring pyarrow as planned.",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-1927857793
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"To be clear at no point was I suggesting we rewrite pyarrow; what I showed is simply an extension array that uses arrow native storage. That is a much smaller scope than what some of the discussions here have veered towards

I don't think any of the arguments raised in this discussion are a surprise and I still vote to stick with the PDEP. I think if that got abandoned but we still wanted Arrow strings without pyarrow then the extension array I showcased above _may_ be a reasonable fallback and _may_ even be easier to integrate than a ""string[object]"" fallback because at the raw storage level it fits the same mold as a pyarrow string array",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-1927685790
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"> String PyArrow type as default and string object as fallback seems like a reasonable trade off to me.

yes. we had this discussion in the original PDEP starting around https://github.com/pandas-dev/pandas/pull/52711#issuecomment-1618007396 following on from a discussion around the NumPy string type and yet still voted (as a team) on requiring PyArrow as a required dependency.

What I see as new to the discussion is considering using nanoarrow to instead provide some sort of fallback option, not the default.

I see this could potentially address some of the concerns around data types other than strings eg. https://github.com/pandas-dev/pandas/pull/52711#issuecomment-1518717765",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-1926928169
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"I was rereading your original comment and I realize now that your initial proposal is to make the default the PyArrow string type, except when PyArrow is not installed, right? In the last comment sounded like you wanted to always default to the string object type, that's what I find complex to learn (considering what users already know about object...).

String PyArrow type as default and string object as fallback seems like a reasonable trade off to me.",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-1926893137
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"> Sorry, I missed that option @jorisvandenbossche. I personally don't like using `string[object]` by default, it doesn't add value in functionality and performance, and makes users have to learn more cumbersome things.

Don't worry ;) But can you clarify which cumbersome things users would have to learn? For the average user, whether we use a pyarrow string array or a numpy object array under the hood, that's exactly the same and you shouldn't notice that (except for performance differences, of course).  
While it indeed doesn't give any performance benefits, IMO it gives a big functionality advantage in simply _having_ a string dtype, compared the current catch-all object dtype (that's one of the main reasons we added this object-dtype based StringDtype already in pandas 1.0, https://pandas.pydata.org/docs/dev/whatsnew/v1.0.0.html#dedicated-string-data-type). Functionality-wise, there is actually basically no difference between the object or pyarrow based StringArray (with the exception of a few corner cases where pyarrow doesn't have an implementation and the pyarrow-backed array still falls back to Python).",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-1926857549
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"Sorry, I missed that option @jorisvandenbossche. I personally don't like using `string[object]` by default, it doesn't add value in functionality and performance, and makes users have to learn more cumbersome things. But it's an option, so for pandas 3 we have:

1. Continue with the agreed PDEP and require PyArrow
2.  ""Cancel"" the PDED and continue with the `object` type
3. Use the `string` dtype backed by NumPy objects

For long term we have:

- NumPy 2 (I don't know much about this, but I guess we don't need an extra dependency, but we lose the nice things about Arrow, like interoperability)
- Nanoarrow
- Arrow-rs

While I don't think we need a full rewrite of PyArrow, I think we need next things in any Arrow implementation we use to be functional (only string operations don't seem useful to me, as it'd still require PyArrow anyway to have a dataframe with Arrow columns):

- Convert NumPy columns to Arrow
- Build Arrow arrays from Python lists
- Arrow CSV, Parquet... loaders

I think for the nanoarrow approach we need all this, which does feel like almost rewriting PyArrow from scratch. Also, do we have a reason to think the new implementation will be smaller than Arrow? What do you think @WillAyd? Maybe I'm missing something here. 

While Arrow-rs doesn't have Rust bindings, Datafusion does. It seems to provide all or most of what we need to fully replace PyArrow. The Python package doesn't have dependencies and it requires 43Mb. Quite big, but less than half of PyArrow. The build should be just standard building, I think that was another issue with PyArrow. I think it's an option worth exploring.",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-1926759248
seed 5,5,5_marcogorelli@example.com,Engages in collaborative problem-solving,6.0,"> this issue was opened with the suggestion of requiring Numpy 2.0+. It appears there is no support for this at all?

Unless we want to change the timeline for 3.0 (or delay the introduction of the string dtype to a later pandas release), I think it's not very realistic. To start, this change hasn't even landed yet on numpy main. I think it will also be annoying for pandas to strictly requires numpy >= 2.0 that soon (given numpy 2.0 itself is also a breaking release). Further, numpy only implements a subset of string kernels (for now), so even when using numpy for the memory layout, we will still need a fallback to Python objects for quite some of our string methods. 
Given the last item, we also would want to keep the option to use PyArrow for strings as well, resulting in this double implementation anyway (with the possible behaviour differences). At that point, I think the easier option is to use the object-dtype fallback instead of a new numpy-2 based fallback.",https://github.com/pandas-dev/pandas/issues/57073#issuecomment-1926745801
